Información relacionada a:,Percepciones adicionales en dinero, Monto bruto y neto, tipo de moneda y su periodicidad 
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LAS PERCEPCIONES ADICIONALES EN DINERO","MONTO BRUTO DE LAS PERCEPCIONES ADICIONALES EN DINERO","MONTO NETO DE LAS PERCEPCIONES ADICIONALES EN DINERO","TIPO DE MONEDA DE LAS PERCEPCIONES ADICIONALES EN DINERO","PERIODICIDAD DE LAS PERCEPCIONES ADICIONALES EN DINERO"
52576716,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576717,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576778,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576779,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576780,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576781,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576797,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576798,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576799,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576800,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576884,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576885,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576886,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576887,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576900,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576901,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576902,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576903,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576920,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576921,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576922,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576923,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576940,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576941,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576942,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576943,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576960,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576961,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576962,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576963,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576976,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576977,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576978,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576979,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577094,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577095,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577096,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577097,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577125,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577126,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577127,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577128,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577171,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577172,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577173,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577174,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577179,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577180,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577181,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577182,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577187,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577188,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577189,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577190,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577199,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577200,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577201,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577202,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577657,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577658,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577659,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577660,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577665,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577666,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577667,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577668,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577673,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577674,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577675,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577676,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576048,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576049,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576050,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576051,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576495,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576496,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576497,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576498,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576555,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576556,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576557,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576558,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576591,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576592,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576593,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576594,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576654,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576655,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576656,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576657,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576718,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576719,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576720,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576721,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576782,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576783,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576784,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576785,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576801,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576802,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576803,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576804,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576904,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576905,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576906,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576907,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576924,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576925,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576926,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576927,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576944,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576945,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576946,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576947,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576964,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576965,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576966,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576967,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576980,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576981,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576982,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576983,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577002,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577003,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577004,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577005,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577129,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577130,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577131,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577132,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577183,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577184,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577185,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577186,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577191,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577192,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577193,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577194,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577203,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577204,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577205,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577206,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577218,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577219,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577220,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577221,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577234,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577235,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577236,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577237,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577685,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577686,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577687,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577688,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577689,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577690,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577691,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577692,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577259,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577260,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577261,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577262,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576052,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576053,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576054,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576055,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576071,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576072,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576073,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576074,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576499,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576500,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576501,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576502,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576559,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576560,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576561,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576562,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576595,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576596,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576597,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576598,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576658,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576659,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576660,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576661,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576722,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576723,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576724,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576725,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576786,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576787,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576788,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576789,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576805,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576806,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576807,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576808,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576928,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576929,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576930,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576931,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576948,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576949,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576950,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576951,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576968,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576969,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576970,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576971,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576984,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576985,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576986,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576987,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577006,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577007,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577008,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577009,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577030,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577031,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577032,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577033,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577195,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577196,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577197,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577198,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577207,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577208,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577209,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577210,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577222,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577223,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577224,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577225,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577238,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577239,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577240,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577241,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577698,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577699,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577700,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577701,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577702,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577703,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577704,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577705,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577283,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577284,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577285,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577286,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577291,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577292,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577293,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577294,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577303,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577304,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577305,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577306,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576056,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576057,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576058,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576059,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576068,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576069,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576070,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576075,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576076,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576077,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576078,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576503,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576504,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576505,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576506,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576563,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576564,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576565,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576566,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576599,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576600,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576601,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576602,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576662,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576663,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576664,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576665,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576726,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576727,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576728,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576729,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576790,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576791,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576792,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576793,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576809,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576810,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576811,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576812,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576952,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576953,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576954,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576955,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576972,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576973,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576974,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576975,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576988,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576989,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576990,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576991,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577010,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577011,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577012,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577013,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577034,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577035,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577036,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577037,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577062,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577063,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577064,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577065,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577211,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577212,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577213,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577226,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577227,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577228,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577229,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577242,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577243,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577244,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577245,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577263,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577264,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577265,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577266,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577271,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577272,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577273,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577274,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577279,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577280,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577281,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577282,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577326,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577327,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577328,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577329,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577334,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577335,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577336,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577337,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577342,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577343,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577344,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52577345,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576060,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576061,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576062,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576063,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576079,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576080,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576081,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576082,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576567,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576568,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576569,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576570,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576603,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576604,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
52576605,"17/07/22","17/07/22","NO APLICA","0","0","PESO","NULA"
