Información relacionada a:,Sistemas de compensación, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LOS SISTEMAS DE COMPENSACIÓN","MONTO BRUTO DE LOS SISTEMAS DE COMPENSACIÓN","MONTO NETO DE LOS SISTEMAS DE COMPENSACIÓN","TIPO DE MONEDA DE LOS SISTEMAS DE COMPENSACIÓN","PERIODICIDAD DE LOS SISTEMAS DE COMPENSACIÓN"
1583470992,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583470994,"13/07/22","13/07/22","COMPENSACIÓN","15070.54","15070.54","MN","MENSUAL"
1583471141,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583471290,"13/07/22","13/07/22","COMPENSACIÓN","34799.05","34799.05","MN","MENSUAL"
1583471438,"13/07/22","13/07/22","COMPENSACIÓN","10238.47","10238.47","MN","MENSUAL"
1583471439,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583471440,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583471692,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583471743,"13/07/22","13/07/22","COMPENSACIÓN","13947.71","13947.71","MN","MENSUAL"
1583471986,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583472136,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583472137,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583472138,"13/07/22","13/07/22","COMPENSACIÓN","27783.13","27783.13","MN","MENSUAL"
1583470074,"13/07/22","13/07/22","COMPENSACIÓN","2669.6","2669.6","MN","MENSUAL"
1583470075,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470076,"13/07/22","13/07/22","COMPENSACIÓN","20683.33","20683.33","MN","MENSUAL"
1583470396,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583470546,"13/07/22","13/07/22","COMPENSACIÓN","12864.94","12864.94","MN","MENSUAL"
1583470547,"13/07/22","13/07/22","COMPENSACIÓN","15608.69","15608.69","MN","MENSUAL"
1583470550,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470551,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470694,"13/07/22","13/07/22","COMPENSACIÓN","15070.54","15070.54","MN","MENSUAL"
1583470695,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470697,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470744,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583471094,"13/07/22","13/07/22","COMPENSACIÓN","13947.71","13947.71","MN","MENSUAL"
1583471245,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583471292,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583471442,"13/07/22","13/07/22","COMPENSACIÓN","11330.88","11330.88","MN","MENSUAL"
1583471444,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583471889,"13/07/22","13/07/22","COMPENSACIÓN","10238.47","10238.47","MN","MENSUAL"
1583471989,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583472038,"13/07/22","13/07/22","COMPENSACIÓN","14493.55","14493.55","MN","MENSUAL"
1583472039,"13/07/22","13/07/22","COMPENSACIÓN","14493.55","14493.55","MN","MENSUAL"
1583472238,"13/07/22","13/07/22","COMPENSACIÓN","14920.47","14920.47","MN","MENSUAL"
1583472242,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583469829,"13/07/22","13/07/22","COMPENSACIÓN","15608.69","15608.69","MN","MENSUAL"
1583469830,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583469880,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583469881,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583469882,"13/07/22","13/07/22","COMPENSACIÓN","17683.81","17683.81","MN","MENSUAL"
1583470177,"13/07/22","13/07/22","COMPENSACIÓN","27783.13","27783.13","MN","MENSUAL"
1583470649,"13/07/22","13/07/22","COMPENSACIÓN","20683.33","20683.33","MN","MENSUAL"
1583470650,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470748,"13/07/22","13/07/22","COMPENSACIÓN","19391.86","19391.86","MN","MENSUAL"
1583470847,"13/07/22","13/07/22","COMPENSACIÓN","8190.65","8190.65","MN","MENSUAL"
1583470997,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471000,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583471099,"13/07/22","13/07/22","COMPENSACIÓN","12864.94","12864.94","MN","MENSUAL"
1583471100,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471148,"13/07/22","13/07/22","COMPENSACIÓN","21740.87","21740.87","MN","MENSUAL"
1583471150,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583471248,"13/07/22","13/07/22","COMPENSACIÓN","14920.5","14920.5","MN","MENSUAL"
1583471494,"13/07/22","13/07/22","COMPENSACIÓN","40401.63","40401.63","MN","MENSUAL"
1583471499,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471546,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583471842,"13/07/22","13/07/22","COMPENSACIÓN","13395.07","13395.07","MN","MENSUAL"
1583471843,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583471844,"13/07/22","13/07/22","COMPENSACIÓN","26942.23","26942.23","MN","MENSUAL"
1583471845,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583472042,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583472043,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583469833,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583469836,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583469884,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583469885,"13/07/22","13/07/22","COMPENSACIÓN","10496.9","10496.9","MN","MENSUAL"
1583469886,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583469887,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583470330,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583470352,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583470402,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583470751,"13/07/22","13/07/22","COMPENSACIÓN","40878.31","40878.31","MN","MENSUAL"
1583470752,"13/07/22","13/07/22","COMPENSACIÓN","10496.9","10496.9","MN","MENSUAL"
1583470799,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583470800,"13/07/22","13/07/22","COMPENSACIÓN","65258.17","65258.17","MN","MENSUAL"
1583470849,"13/07/22","13/07/22","COMPENSACIÓN","17683.81","17683.81","MN","MENSUAL"
1583470900,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583470949,"13/07/22","13/07/22","COMPENSACIÓN","9132.41","9132.41","MN","MENSUAL"
1583471048,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471049,"13/07/22","13/07/22","COMPENSACIÓN","7837.81","7837.81","MN","MENSUAL"
1583471300,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583471348,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583471350,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471597,"13/07/22","13/07/22","COMPENSACIÓN","12864.94","12864.94","MN","MENSUAL"
1583471598,"13/07/22","13/07/22","COMPENSACIÓN","45985.36","45985.36","MN","MENSUAL"
1583471599,"13/07/22","13/07/22","COMPENSACIÓN","45985.36","45985.36","MN","MENSUAL"
1583471701,"13/07/22","13/07/22","COMPENSACIÓN","19237.13","19237.13","MN","MENSUAL"
1583471702,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583471752,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583471894,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583472244,"13/07/22","13/07/22","COMPENSACIÓN","11330.88","11330.88","MN","MENSUAL"
1583472245,"13/07/22","13/07/22","COMPENSACIÓN","10746.08","10746.08","MN","MENSUAL"
1583469934,"13/07/22","13/07/22","COMPENSACIÓN","45985.36","45985.36","MN","MENSUAL"
1583469936,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583470456,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470457,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583470458,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470903,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583471003,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583471004,"13/07/22","13/07/22","COMPENSACIÓN","20683.33","20683.33","MN","MENSUAL"
1583471153,"13/07/22","13/07/22","COMPENSACIÓN","24223.62","24223.62","MN","MENSUAL"
1583471154,"13/07/22","13/07/22","COMPENSACIÓN","15070.54","15070.54","MN","MENSUAL"
1583471402,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583471453,"13/07/22","13/07/22","COMPENSACIÓN","2804.31","2804.31","MN","MENSUAL"
1583471754,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583471758,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471848,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583471852,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583471997,"13/07/22","13/07/22","COMPENSACIÓN","10746.08","10746.08","MN","MENSUAL"
1583469790,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583469791,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583469988,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583470087,"13/07/22","13/07/22","COMPENSACIÓN","20683.33","20683.33","MN","MENSUAL"
1583470235,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583470409,"13/07/22","13/07/22","COMPENSACIÓN","75392.35","75392.35","MN","MENSUAL"
1583470410,"13/07/22","13/07/22","COMPENSACIÓN","17683.81","17683.81","MN","MENSUAL"
1583470507,"13/07/22","13/07/22","COMPENSACIÓN","20683.33","20683.33","MN","MENSUAL"
1583470508,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583470758,"13/07/22","13/07/22","COMPENSACIÓN","13765.91","13765.91","MN","MENSUAL"
1583470808,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583470857,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583470955,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583470956,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583471157,"13/07/22","13/07/22","COMPENSACIÓN","14410.32","14410.32","MN","MENSUAL"
1583471206,"13/07/22","13/07/22","COMPENSACIÓN","13638.64","13638.64","MN","MENSUAL"
1583471256,"13/07/22","13/07/22","COMPENSACIÓN","13947.71","13947.71","MN","MENSUAL"
1583471257,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471454,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583471504,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583471505,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583471554,"13/07/22","13/07/22","COMPENSACIÓN","20683.33","20683.33","MN","MENSUAL"
1583471555,"13/07/22","13/07/22","COMPENSACIÓN","15608.69","15608.69","MN","MENSUAL"
1583471951,"13/07/22","13/07/22","COMPENSACIÓN","19237.13","19237.13","MN","MENSUAL"
1583471952,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583472343,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583469793,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583469940,"13/07/22","13/07/22","COMPENSACIÓN","2589.82","2589.82","MN","MENSUAL"
1583469942,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470139,"13/07/22","13/07/22","COMPENSACIÓN","65258.17","65258.17","MN","MENSUAL"
1583470141,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583470760,"13/07/22","13/07/22","COMPENSACIÓN","21740.87","21740.87","MN","MENSUAL"
1583470811,"13/07/22","13/07/22","COMPENSACIÓN","10746.08","10746.08","MN","MENSUAL"
1583471458,"13/07/22","13/07/22","COMPENSACIÓN","1336.02","1336.02","MN","MENSUAL"
1583471953,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470343,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583470110,"13/07/22","13/07/22","COMPENSACIÓN","9416.46","9416.46","MN","MENSUAL"
1583470435,"13/07/22","13/07/22","COMPENSACIÓN","15656.39","15656.39","MN","MENSUAL"
1583470682,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583471977,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583472610,"13/07/22","13/07/22","COMPENSACIÓN","10746.08","10746.08","MN","MENSUAL"
1583470412,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583470415,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583471308,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583471310,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583471312,"13/07/22","13/07/22","COMPENSACIÓN","17683.81","17683.81","MN","MENSUAL"
1583471314,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471606,"13/07/22","13/07/22","COMPENSACIÓN","11330.88","11330.88","MN","MENSUAL"
1583471607,"13/07/22","13/07/22","COMPENSACIÓN","14410.32","14410.32","MN","MENSUAL"
1583471710,"13/07/22","13/07/22","COMPENSACIÓN","20683.33","20683.33","MN","MENSUAL"
1583471903,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583471904,"13/07/22","13/07/22","COMPENSACIÓN","11330.88","11330.88","MN","MENSUAL"
1583471905,"13/07/22","13/07/22","COMPENSACIÓN","26942.23","26942.23","MN","MENSUAL"
1583471955,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583472003,"13/07/22","13/07/22","COMPENSACIÓN","14410.32","14410.32","MN","MENSUAL"
1583472004,"13/07/22","13/07/22","COMPENSACIÓN","13395.07","13395.07","MN","MENSUAL"
1583472005,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583472006,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583472008,"13/07/22","13/07/22","COMPENSACIÓN","10746.08","10746.08","MN","MENSUAL"
1583472152,"13/07/22","13/07/22","COMPENSACIÓN","10746.08","10746.08","MN","MENSUAL"
1583469797,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583469798,"13/07/22","13/07/22","COMPENSACIÓN","12723.54","12723.54","MN","MENSUAL"
1583469844,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583469845,"13/07/22","13/07/22","COMPENSACIÓN","24223.62","24223.62","MN","MENSUAL"
1583469943,"13/07/22","13/07/22","COMPENSACIÓN","21057.94","21057.94","MN","MENSUAL"
1583469946,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583469947,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583470092,"13/07/22","13/07/22","COMPENSACIÓN","10496.9","10496.9","MN","MENSUAL"
1583470093,"13/07/22","13/07/22","COMPENSACIÓN","22645.82","22645.82","MN","MENSUAL"
1583470241,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583470242,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583470615,"13/07/22","13/07/22","COMPENSACIÓN","14493.55","14493.55","MN","MENSUAL"
1583470616,"13/07/22","13/07/22","COMPENSACIÓN","14493.55","14493.55","MN","MENSUAL"
1583470813,"13/07/22","13/07/22","COMPENSACIÓN","12864.94","12864.94","MN","MENSUAL"
1583471163,"13/07/22","13/07/22","COMPENSACIÓN","7485.93","7485.93","MN","MENSUAL"
1583471411,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471562,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583471564,"13/07/22","13/07/22","COMPENSACIÓN","7485.93","7485.93","MN","MENSUAL"
1583471858,"13/07/22","13/07/22","COMPENSACIÓN","10575.57","10575.57","MN","MENSUAL"
1583472106,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583472257,"13/07/22","13/07/22","COMPENSACIÓN","13947.71","13947.71","MN","MENSUAL"
1583469849,"13/07/22","13/07/22","COMPENSACIÓN","9416.46","9416.46","MN","MENSUAL"
1583469899,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583469900,"13/07/22","13/07/22","COMPENSACIÓN","9416.46","9416.46","MN","MENSUAL"
1583469902,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583470146,"13/07/22","13/07/22","COMPENSACIÓN","18043.39","18043.39","MN","MENSUAL"
1583470147,"13/07/22","13/07/22","COMPENSACIÓN","18043.39","18043.39","MN","MENSUAL"
1583470244,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583470369,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583470916,"13/07/22","13/07/22","COMPENSACIÓN","14920.47","14920.47","MN","MENSUAL"
1583471167,"13/07/22","13/07/22","COMPENSACIÓN","10620.5","10620.5","MN","MENSUAL"
1583471168,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583471364,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583471464,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583471465,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471667,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583471766,"13/07/22","13/07/22","COMPENSACIÓN","21740.87","21740.87","MN","MENSUAL"
1583471861,"13/07/22","13/07/22","COMPENSACIÓN","12864.94","12864.94","MN","MENSUAL"
1583471864,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583472061,"13/07/22","13/07/22","COMPENSACIÓN","13349.42","13349.42","MN","MENSUAL"
1583472111,"13/07/22","13/07/22","COMPENSACIÓN","14493.55","14493.55","MN","MENSUAL"
1583472306,"13/07/22","13/07/22","COMPENSACIÓN","14920.47","14920.47","MN","MENSUAL"
1583469951,"13/07/22","13/07/22","COMPENSACIÓN","14493.55","14493.55","MN","MENSUAL"
1583469952,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583469999,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470000,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470001,"13/07/22","13/07/22","COMPENSACIÓN","10746.08","10746.08","MN","MENSUAL"
1583470100,"13/07/22","13/07/22","COMPENSACIÓN","10238.47","10238.47","MN","MENSUAL"
1583470297,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583470421,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583470422,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583470520,"13/07/22","13/07/22","COMPENSACIÓN","20683.33","20683.33","MN","MENSUAL"
1583470619,"13/07/22","13/07/22","COMPENSACIÓN","15070.54","15070.54","MN","MENSUAL"
1583471019,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583471020,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583471022,"13/07/22","13/07/22","COMPENSACIÓN","16722.68","16722.68","MN","MENSUAL"
1583471567,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583471568,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583471720,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583471865,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583471870,"13/07/22","13/07/22","COMPENSACIÓN","14493.55","14493.55","MN","MENSUAL"
1583471963,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583469955,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583470202,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470203,"13/07/22","13/07/22","COMPENSACIÓN","14493.55","14493.55","MN","MENSUAL"
1583470524,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470623,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583470624,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583470625,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583471370,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471371,"13/07/22","13/07/22","COMPENSACIÓN","740","740","MN","MENSUAL"
1583471420,"13/07/22","13/07/22","COMPENSACIÓN","15608.69","15608.69","MN","MENSUAL"
1583471421,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471423,"13/07/22","13/07/22","COMPENSACIÓN","32309.47","32309.47","MN","MENSUAL"
1583471424,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583471571,"13/07/22","13/07/22","COMPENSACIÓN","7124.62","7124.62","MN","MENSUAL"
1583471816,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583471918,"13/07/22","13/07/22","COMPENSACIÓN","11330.88","11330.88","MN","MENSUAL"
1583471966,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583471967,"13/07/22","13/07/22","COMPENSACIÓN","14493.55","14493.55","MN","MENSUAL"
1583472017,"13/07/22","13/07/22","COMPENSACIÓN","10746.08","10746.08","MN","MENSUAL"
1583472066,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583472069,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583472266,"13/07/22","13/07/22","COMPENSACIÓN","11330.88","11330.88","MN","MENSUAL"
1583472267,"13/07/22","13/07/22","COMPENSACIÓN","15191.75","15191.75","MN","MENSUAL"
1583472269,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583469807,"13/07/22","13/07/22","COMPENSACIÓN","28684.87","28684.87","MN","MENSUAL"
1583470007,"13/07/22","13/07/22","COMPENSACIÓN","13947.71","13947.71","MN","MENSUAL"
1583470008,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583470009,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583470107,"13/07/22","13/07/22","COMPENSACIÓN","14493.55","14493.55","MN","MENSUAL"
1583470108,"13/07/22","13/07/22","COMPENSACIÓN","22478.99","22478.99","MN","MENSUAL"
1583470206,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583470255,"13/07/22","13/07/22","COMPENSACIÓN","24223.62","24223.62","MN","MENSUAL"
1583470260,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470304,"13/07/22","13/07/22","COMPENSACIÓN","20683.33","20683.33","MN","MENSUAL"
1583470306,"13/07/22","13/07/22","COMPENSACIÓN","32309.47","32309.47","MN","MENSUAL"
1583470477,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470725,"13/07/22","13/07/22","COMPENSACIÓN","13947.71","13947.71","MN","MENSUAL"
1583470776,"13/07/22","13/07/22","COMPENSACIÓN","20683.33","20683.33","MN","MENSUAL"
1583470777,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583471127,"13/07/22","13/07/22","COMPENSACIÓN","14493.55","14493.55","MN","MENSUAL"
1583471274,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583471472,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471624,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583471627,"13/07/22","13/07/22","COMPENSACIÓN","13395.07","13395.07","MN","MENSUAL"
