Información relacionada a:,Estímulos, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LOS ESTÍMULOS","MONTO BRUTO DE LOS ESTÍMULOS","MONTO NETO DE LOS ESTÍMULOS","TIPO DE MONEDA DE LOS ESTÍMULOS","PERIODICIDAD DE LOS ESTÍMULOS"
51773949,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773949,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773937,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773937,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51774033,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51774033,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773190,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773190,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772959,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772959,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772800,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772800,"18/08/22","18/08/22","Fondo Ahorro 5.00 % sobre Sueldo Base","","","PESOS MEXICANOS","QUINCENAL"
51772426,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772426,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772278,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772278,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772121,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772121,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771679,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771679,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771606,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771606,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771310,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771310,"18/08/22","18/08/22","Fondo Ahorro 5.00 % sobre Sueldo Base","","","PESOS MEXICANOS","QUINCENAL"
51771237,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771237,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770941,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770941,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770721,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770721,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770488,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770488,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770340,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770340,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51768676,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51768676,"18/08/22","18/08/22","Fondo Ahorro 5.00 % sobre Sueldo Base","","","PESOS MEXICANOS","QUINCENAL"
51768514,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51768514,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51774015,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51774015,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51774003,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51774003,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773991,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773991,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773967,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773967,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773331,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773331,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773184,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773184,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772880,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772880,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772720,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772720,"18/08/22","18/08/22","Fondo Ahorro 5.00 % sobre Sueldo Base","","","PESOS MEXICANOS","QUINCENAL"
51772350,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772350,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772272,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772272,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772196,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772196,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772115,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772115,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771673,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771673,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771231,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771231,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770715,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770715,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770482,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770482,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51768760,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51768760,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51768670,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51768670,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51768508,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51768508,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773824,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773824,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773325,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773325,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772874,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772874,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772794,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772794,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772190,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772190,"18/08/22","18/08/22","Fondo Ahorro 5.00 % sobre Sueldo Base","","","PESOS MEXICANOS","QUINCENAL"
51771898,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771898,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771825,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771825,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771751,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771751,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771667,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771667,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771077,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771077,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771010,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771010,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770928,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770928,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770781,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770781,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770709,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770709,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770636,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770636,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770408,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770408,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770329,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770329,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770248,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770248,"18/08/22","18/08/22","Fondo Ahorro 5.00 % sobre Sueldo Base","","","PESOS MEXICANOS","QUINCENAL"
51769359,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51769359,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51768970,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51768970,"18/08/22","18/08/22","Fondo Ahorro 5.00 % sobre Sueldo Base","","","PESOS MEXICANOS","QUINCENAL"
51768664,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51768664,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51768502,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51768502,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51774225,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51774225,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773818,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773818,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773395,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773395,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773172,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773172,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772486,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772486,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772414,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772414,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771892,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771892,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771745,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771745,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771661,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771661,"18/08/22","18/08/22","Fondo Ahorro 5.00 % sobre Sueldo Base","","","PESOS MEXICANOS","QUINCENAL"
51771594,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771594,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770922,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770922,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770703,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770703,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770630,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770630,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770402,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770402,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770323,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770323,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51768658,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51768658,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51768496,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51768496,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51774212,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51774212,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51774200,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51774200,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51774176,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51774176,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773812,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773812,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773387,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773387,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773166,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773166,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773088,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773088,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51773016,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51773016,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772941,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772941,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772702,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772702,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772635,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772635,"18/08/22","18/08/22","Fondo Ahorro 5.00 % sobre Sueldo Base","","","PESOS MEXICANOS","QUINCENAL"
51772480,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772408,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772408,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51772338,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51772338,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771965,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51771965,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51771813,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770846,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770846,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
51770769,"18/08/22","18/08/22","Quinquenio: Reconocimiento por antigüedad calculado sobre Sueldo Base más Prima de antigüedad por cada año de servicio","","","PESOS MEXICANOS","QUINQUENAL"
51770769,"18/08/22","18/08/22","Fondo Ahorro","185","185","PESOS MEXICANOS","QUINCENAL"
